id,title,publishedAt,duration,definition,caption,licensedContent,viewCount,likeCount,commentCount,description,embeddable,player
SG0MdDS2WI0,"（木活字）Woodblock printing, engraved with the essence of the ancient Chinese culture |Liziqi Channel",2018-08-20T09:58:02Z,PT5M7S,hd,true,True,8566081,157158,6533,"Liziqi Channel——木活字 Woodblock printing
 一方小小的木活字，镌刻出中华千年的底蕴风流

一笔一捺写反字，一刀一划是功夫
一颗颗小小的活字章，散落在岁月的骨血里…
谁也不曾想到，
这上千年智慧的结晶，
会在一个小小村落里明灭不定
Stroke by stroke, carving mirrored characters is a unique skill.
Tiny blocks of movable type mark the history of over a thousand years.
Who would have known the pearl embodying our ancestors’ wisdom
is now shimmering in a small village like this.

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

More videos of my channel：
 Cloack with Fluffy and Soft Lambswool：https://youtu.be/UvmC-leoj9U
Silk quilt：https://youtu.be/OrXiXDUQia8
（笔墨纸砚）scholars four treasures: https://youtu.be/qza1Jz2g8FQ

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel #Liziqicooking # LýTửThất #Woodblockprinting #木活字 #scholarsfourtreasures #李子柒 #Chinesefood #리즈치

字幕投稿链接：http://www.youtube.com/timedtext_video?ref=share&v=SG0MdDS2WI0
频道字幕投稿链接：http://www.youtube.com/timedtext_cs_panel?tab=2&c=UCoC47do520os_4DBMEFGg4A

#李子柒",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/SG0MdDS2WI0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
yMRiUPzp0RY,"烤红薯&酸辣粉|gooey sweet potatoes&hand-made noodles, in hot and sour soup|Liziqi",2018-11-26T06:13:36Z,PT6M32S,hd,true,True,28503424,408597,16318,"Liziqi channel—— roast sweet potato and  spicy and sour noodles
烤红薯的香甜和酸辣粉的鲜辣，暖冬好滋味

挖了红薯做够大半年要用的淀粉，
再囤一点宽粉 细苕粉应付这个冬季。
冰雪天，来上一碗麻辣鲜香的手工酸辣粉
饭后再整俩又香又甜的烤红薯。
一边在雪地里蹦跶一边吐着烤红薯的热气！
呼…………

Newly dug-out sweet potatoes, enough to make starch for half a year’s use.
Make some into noodles wide or thin, and stock up for the winter.
In snowy days, have a bowl of such hand-made noodles, in hot and sour soup.
And roast two more gooey sweet potatoes.
Oh, I can see my sweet hot breath in the snow.
Hot! hu hu~


Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Winter 冬之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1srtq78-PURBflRciBrf75x

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yMRiUPzp0RY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
vaf3Z-tNXqM,Cool and sweet berry ice cream凉冰冰甜丝丝的浆果蛋奶冰激淋，是夏天的味道！Ice cream made from sweet berries|Liziqi Channel,2019-07-02T01:47:35Z,PT7M53S,hd,true,True,45278387,646490,23783,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#liziqi#lýtửthất#ChineseCuisine #ChineseFood
Liziqi Channel丨Cool and sweet berry ice cream, the taste of summer
从春末初甜到盛夏果实，
尝试了另一种保存鲜果子的方法！
以往每年都是做老冰棍，今年放肆一回！
做了各种香甜的浆果蛋奶冰激淋！
这个方子简单好吃，但糖分和热量太高。
除了老人不能多吃之外，
还有你！放下手中的冰激淋（超凶叉腰中）
From the end of spring to high summer,
I've been trying a new way of preserving fresh fruits.
I used to make popsicles every year, but this time I allowed myself 
to custard ice cream made from sweet berries,
The recipe is simple and tasty, but high in sugar and calories.
Elders can't have too much of it. 
And you! Put that ice cream down!(with arms akimbo, looking fierce)

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vaf3Z-tNXqM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
TkVP9Z_fSoQ,蛋黄酱：起沙滋油，咸鲜酥软How to make Salted Duck Egg Yolk Sauce（Chinese Mayonnaise）|Liziqi Channel,2019-04-22T13:47:28Z,PT6M9S,hd,true,True,29863043,352939,11773,"Liziqi Channel—— Salted Duck Egg Yolk Sauce（Chinese Mayonnaise）
小时候家里的鸭苗都是孵蛋的母鸡在孵，
一个月的样子出壳，
养个半年就该下蛋啦！
做了些咸鸭蛋，
又拿咸鸭蛋做了蛋黄酱啥的一堆～
When I was little, the ducklings at my home were hatched by hens.
Hatch for about one month, and raise them for half a year, 
 they will reward you with a new batch of eggs.
Make some into salted eggs
which are then turned into mayonnaise and other food.


Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Spring 春之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1uK7fYuaQiRpcORDSmfsY2n

Click the link to translate: https://is.gd/IUWn1A

#liziqi  #LýTửThất #李子柒 #mayonnaise蛋黄酱 #Liziqicooking   #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TkVP9Z_fSoQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
uCIUTvW3H7A,Tasty preserved meat—— Indispensable  for the Spring Festival年菜不可缺少的一份子，腌制入味的酱腊肉|Liziqi channel,2019-01-21T08:47:18Z,PT6M23S,hd,true,True,11711469,179129,7921,"Liziqi channel——Sauced meat

饿了没？
煮肉肉给你次？
去年做了腊味合蒸，
今年赶在年跟前做了一批香喷喷的酱腊肉！
过年吃正正好！
Hungry?
In the mood for some meat?
Last year we made Lap Mei,
And this year, we’ve prepared tasty preserved meat,
For the coming Spring Festival.

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Winter 冬之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1srtq78-PURBflRciBrf75x

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치 #年菜 #Saucedmeat",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/uCIUTvW3H7A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
rUU9n763-zc,香喷喷、火辣辣、让人垂涎三尺的川菜之魂----豆瓣酱What defines Sichuan cuisine—spicy bean paste,2017-11-23T06:51:28Z,PT5M,hd,false,True,22470820,237783,6596,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#lýtửthấ#Liziqi#ChineseCuisine #ChineseFood

香喷喷、火辣辣、色泽红润、鲜香麻辣、口齿留香、食指大动、回味无穷、色味俱佳、芳香四溢、香飘十里、意犹未尽、口舌生香、垂涎三尺的川菜之魂----豆瓣酱

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi#李子柒豆瓣酱",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rUU9n763-zc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
kOFaTjHijag,素食界的香饽饽——麻婆豆腐Mapo Tofu 丨Liziqi Channel,2017-10-28T10:57:15Z,PT5M26S,hd,true,True,17078044,194944,6805,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#liziqi#lýtửthất#ChineseCuisine #ChineseFood

Sprinkle nigari over soy milk, and the magic works. 
In this bean harvest season,
Make your bean curd at home!
Easy but perfect recipe.
Try it out and impress your mom.
After all, every lazy baby may shine once.
卤水点豆腐，一物降一物？
收豆子的季节，
自己在家也能做豆腐！
简单粗暴的操作，
赶紧学会好在老妈面前得瑟一手！
毕竟谁还不是个心灵手巧的宝宝了？

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kOFaTjHijag"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
jkfjMBJJUSI,Make it by a wooden sofa bed 能遮阳挡雨的秋千长啥样？用木头沙发床给你们做一个瞧瞧丨Liziqi Channel,2017-10-10T08:00:55Z,PT5M,hd,false,True,11603930,210995,7960,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#Liziqi#lýtửthất#ChineseCuisine #ChineseFood
 【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
前几天在网上看到一个漂亮的秋千，索性就把老房子拆剩下的大木头旧物利用了一下……做了个遮阳挡雨的沙发床秋千!
I saw a beautiful swing on the Internet a few days ago.I simply used the big old wooden objects left over from the old house...Make a sofa bed swing which can protect from sun and rain!
-----------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒 #liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jkfjMBJJUSI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
bZsfEwr9i6I,"金黄的季节，载满了收获的喜悦和玉米的香甜Golden season, full of preasure of harvest and sweet corn | Liziqi Channel",2019-09-06T12:22:12Z,PT9M16S,hd,false,True,34681317,514009,27757,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx


春生夏长，秋收冬藏！
从上古时代我们的祖辈就遵循节气劳作
一颗小小的玉米种子、萌芽、生长、收获！
再到餐桌上的玉米粑 窝头 玉米片儿
要记得我们吃的食物从哪里来哦❤️
Sow in spring to grow in summer, reap in autumn and stock up for winter.
That’s how our ancestors followed the 24 solar terms to plant and harvest.
A tiny grain of corn sprouts, grows and gets harvested,
Then turns into waxy corn cakes, steamed bread, or cornflakes.
Always remember where your food comes from.

如果你喜欢我的视频别忘了订阅我的频道哦~
 【李子柒 Liziqi 】 https://goo.gl/nkjpSx

more videos of my channel：
Spring 春之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1uK7fYuaQiRpcORDSmfsY2n

#Liziqi #LýTửThất #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bZsfEwr9i6I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
JoJ_61KdSCg,秋天就是坚果的主场呀~板栗甜，橡果香！▏Autumn is the home of nuts，Chinese chestnut is sweet | Liziqi Channel,2019-10-12T16:00:18Z,PT8M41S,hd,false,True,15954525,285606,11391,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx


七月枣 八月瓜
九月板栗笑哈哈…
秋天就是甜蜜蜜的季节啊
山上栗子和橡子都掉的差不多了
捡了些回来尝一口甜
才对得起这天凉好个秋啊！

#李子柒#李子柒Liziqi

 【李子柒 Liziqi 】 https://goo.gl/nkjpSx

liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#liziqi #LýTửThất #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/JoJ_61KdSCg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
fhkE3e7lT_g,（铜锅涮肉）the soup base to blanch sliced mutton in freezing days|Liziqi channel,2019-01-03T02:56:07Z,PT6M32S,hd,true,True,29758757,389837,16440,"Liziqi channel—— hotpot
红辣的菜叶豆腐乳，架上铜锅涮点肉就能捱住整个冬

清水一盏，葱姜二三。
这就是铜锅涮肉全部的锅底了！
天寒地冻，得围着火炉子涮上新鲜的羊肉
沾上自己做的秘制酱料才算满足！
A pot of plain water, 
with several shreds of scallion and ginger,
That’s all you need for the soup base.
to blanch sliced mutton in freezing days.
Dip it into the almighty sesame paste.
And then, life is complete.

=======精彩视频实时更新，欢迎订阅：https://goo.gl/nkjpSx

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Winter 冬之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1srtq78-PURBflRciBrf75x

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치 #hotpot #铜锅涮肉",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fhkE3e7lT_g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
iOvJ9Tg_rp4,So …it goes like…the life of peas!那…只有豌豆的一生了！不是说好“下个视频”你们帮我取标题的吗？丨Liziqi Channel,2020-04-27T12:33:55Z,PT12M29S,hd,true,True,22650237,394224,20143,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

一颗小豌豆、发芽长叶吃豌豆尖。
开花后吃嫩豆角、嫩豌豆
最后收获一大把豌豆子拿来炖肉吃！
作物从种子到种子的轮回是生命延续最快见证
话说豌豆凉粉 香酥豌豆 豌杂面 豌豆黄 蹄花汤
你最Pick哪一个“小豌豆”？
Did n’t you guys promise to give me a better title for “the next video”?
It all starts with a teeny tiny pea.
When it sprouts and comes into leaf, eat the pea shoots.
After flowering, eat tender beans and tender peas.
Finally, we get a plentiful of peas to stew with meat!
From seed to seed, a cycle exhibiting how life is renewed.
BTW, pea jelly, pea crisps, noodles with minced pork and peas, pea flour cakes, pig’s trotter and pea soup.
Which is your “cup of pea”?
#李子柒#李子柒Liziqi

 【李子柒 Liziqi 】 https://goo.gl/nkjpSx

liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LýTửThất #李子柒 #liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/iOvJ9Tg_rp4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
UvmC-leoj9U,（羊羔毛斗篷)Weave a lamb wool cape for the freezing winter|Liziqi Channel,2019-03-19T03:22:23Z,PT5M49S,hd,true,True,28128137,679559,24385,"Liziqi Channel—— Cloack with Fluffy and Soft Lambswool

Days ago, I traded my remaining silk pockets for some lamb wool.
Spinning and coloring it, I wove a cape.
I simplified the braiding and sewing techniques,
for my fair ladies with little patience.
Now you’ve got the magic
to weave clothes, blankets, and scarves, in a blink.

蓬松柔软的羊羔毛，织一件斗篷便不怕寒冬的风雪|李子柒官方频道

前些天拿家里剩余的蚕丝棉兜到山上老乡家换了些羊羔毛～
纺线染色编了件斗篷披风！
为了方便嫌麻烦又没耐性的猪猪小仙女也能操作。
改良了这种编小辫子再缝合的简单方法！
不管是衣服，毛毯，围巾～
都可以用这个简单快速的办法一通百通呐！

몇일 전에 집의 남긴 잠사 코튼포켓으로 동향인 집의 램스울을 바꿨습니다~
실잣기와 염색을 하고 망토를 만들었습니다.
번거롭기 싫고 참을성이 없는 속녀들에게 만든 방법을 개선했습니다.  
옷이나 담요나 목도리는
다 이 간단한 방법으로 빨리 만들 수 있습니다!

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

More videos of my channel：
（笔墨纸砚）scholars four treasures: https://youtu.be/qza1Jz2g8FQ
Silk quilt：https://youtu.be/OrXiXDUQia8
Woodblock printing: https://youtu.be/SG0MdDS2WI0

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel #Liziqicooking # LýTửThất #李子柒 #Chinesefood #리즈치 #Cloack",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/UvmC-leoj9U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
nuI_OQKjXpc,How to make a Chinese secret sauce? 宫廷苏造酱，娘娘吃了都说好|Liziqi channel,2018-08-09T07:01:37Z,PT6M8S,hd,true,True,15853408,223681,8963,"Liziqi channel

苏造酱源自爱吃苏州菜的乾隆特别设置的苏造局，后面又经国宝级烹饪大师程汝明改良而成。酥脆香辣，偏向于南方的柔辣，拌面拌饭，都特别香。

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Summer 夏之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1vS3FWBmiGeWa673kqBy33M

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/nuI_OQKjXpc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
9rA074yXyfw,handmade washstand for my bathroom旧物新颜，古朴的纯手工实木洗手台|Liziqi channel,2018-04-13T10:46:47Z,PT7M14S,hd,false,True,10636176,217812,9321,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#Liziqi#lýtửthất#ChineseCuisine #ChineseFood

姑父祖上老宅拆建时留下的古门板，听他说至少有百年，历经岁月长河的老木头竟然没被完全风化，感觉太不可思议…所以去年第一眼看到时就厚着脸皮讨了过来…这次想给卫生间做洗漱台的时候刚好派上大用场………
The is an old door board from my uncle’s ancient house. 
He said it is at least a century old. 
Amazing that it is not wholly weathered. 
The first time I saw it last year, 
I had the brass to ask for it.
It will be of great use this time, 
to serve as a washstand for my bathroom.

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LiziqiChannel #Liziqicooking # LýTửThất #实木洗手台 #李子柒 #Chinesefood #리즈치#手工",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/9rA074yXyfw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
QUJz0mYS6Ow,甚于肉味的治愈美食，带些雨露的清甜——鸡枞菌|Liziqi channel,2018-07-30T03:51:20Z,PT6M26S,hd,true,False,25604393,313036,12732,"Liziqi channel

大暴雨之后就正式入伏，就是是吃鸡枞菌的季节。这几天山上的野菌也很多，当然蚊子也很多。摘些菌子顿一锅鲜香的鸡汤，再用剁下来的鸡腿肉闷一锅米饭！摘些臭黄荆叶子搅一盆清热解毒的观音豆腐开开胃，再来喝汤吃肉简直不摆了！
A downpour announces the hottest weeks of the summer,
which is the best time to eat termitomyces mushrooms.
Wild fungi come out after the rain, and so do mosquitoes.
Pick some termitomyces mushrooms to make a pot of chicken broth,
and chop the drumstick meat to braise seasoned rice.
Grab a bunch of premna leaves to make heat-clearing jelly.
After the appetizer, indulge yourself in the soup and meat.
What a seasonal treat!

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Summer 夏之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1vS3FWBmiGeWa673kqBy33M

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/QUJz0mYS6Ow"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
i1oFFqFMlvI,（笋）Best Time of Year to Comsume Juicy and Tender Bamboo Shoots; Pick As Much As You Like|Liziqi,2019-05-13T09:18:10Z,PT7M25S,hd,true,True,31538895,417019,16711,"Liziqi Channel——Bamboo Shoots

嫩生生的笋子正值最好吃的时候，拔一背篓都不嫌多

院儿里最美的时候到了呀，
花都开好了呀！
锅仔也该剪羊毛了呀！
剪完羊毛就该拔笋子了呀！
笋子好好吃呀！
呀呀呀呀～～～呀！！！！么么哒

The garden is embracing the best time of the year with an idyllic scenery.
Flowers are blossoming.
Ready to shear some lambswool!
When that's done, it's time to pick some bamboo shoots! 
Mmm, bamboo shoots are sooo tasty!

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Spring 春之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1uK7fYuaQiRpcORDSmfsY2n

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel #竹笋 #LýTửThất  #李子柒 #bambooshoots  #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/i1oFFqFMlvI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
zXAqw0Vzr4w,Nothing you can’t solve with a traditional Sichuan hot pot这世界上没有什么事情是一顿地道老四川火锅解决不了的|Liziqi channel,2017-11-29T09:49:01Z,PT5M1S,hd,true,True,7380366,111289,2906,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#lýtửthấ#Liziqi#ChineseCuisine #ChineseFood 

It’s so cold outside, let’s make a traditional Sichuan hot pot at home! The boiling red soup brings all the trouble away, it warms your heart and stomach. There’s nothing you can’t solve with a homemade Sichuan hot pot!
外面那么冷，在家整一锅地道老四川火锅吧！沸腾的清红汤锅底咕嘟咕嘟煮走所有烦恼，简直暖心又暖胃！这世上没有什么事情是一顿火锅解决不了的！

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/zXAqw0Vzr4w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
