id,title,publishedAt,duration,definition,caption,licensedContent,viewCount,likeCount,commentCount,description,embeddable,player
KmT4Y8w1nho,Taylor Swift - Lover (First Dance Remix),2019-11-26T05:02:00Z,PT3M54S,hd,false,False,3323216,157465,6693,"‘folklore’ album out now: https://store.taylorswift.com 

Official audio for the Lover FIRST DANCE REMIX performed by Taylor Swift. Grab the song here: https://taylor.lnk.to/firstdanceYD. Stream/Download the album here: https://TaylorSwift.lnk.to/Loversu

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift online:
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation online:
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

#TaylorSwift #LoverFirstDance #LoverRemix

© 2019 Taylor Swift",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KmT4Y8w1nho"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
Cd3v_pRgOp8,Taylor Swift - Anti-Hero (Jayda G Remix),2022-11-11T03:00:06Z,PT3M36S,hd,false,False,655257,17635,736,"Listen to “Anti-Hero (Jayda G remix)” by Taylor Swift.

Buy/Download/Stream ‘Anti-Hero (Remixes)’: https://taylor.lnk.to/AHRemixes
Buy/Download/Stream ‘Midnights’: https://taylor.lnk.to/taylorswiftmidnidnights

►Join the #TSAntiHeroChallenge: https://yt.be/TSAntiHero 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Shop Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift Online:
TikTok: http://tiktok.com/@taylorswift
Instagram: http://instagram.com/taylorswift  
Twitter: http://twitter.com/taylorswift13  
Snapchat: http://snapchat.com/add/taylorswift
Facebook: http://facebook.com/taylorswift  
Tumblr: http://taylorswift.tumblr.com  
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online
TikTok: http://tiktok.com/@taylornation
Instagram: http://instagram.com/taylornation  
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com  

#taylorswift #midnights #antihero",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Cd3v_pRgOp8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
pA1dPsnfams,:-),2008-06-26T20:51:09Z,PT34S,sd,false,False,668468,11392,961,"Unexplainable.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/pA1dPsnfams"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
6OPPGOl7ctE,Win A Taylor Swift Performance on Your Campus!,2012-08-21T15:49:27Z,PT26S,hd,false,False,330439,4394,1271,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6OPPGOl7ctE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
DJXfSaOJXOQ,Taylor Swift RED Tour Nashville Week,2013-10-08T22:41:00Z,PT8M48S,hd,false,False,938324,15842,1064,"A recap of Taylor Swift's North American RED Tour finale with three sold-out shows in Nashville, Tennessee. Featuring Luke Bryan, Rascal Flatts, Hunter Hayes and a surprise appearance by Ed Sheeran.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DJXfSaOJXOQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
LyoTb3fxEnU,Some extraordinary news...,2013-01-27T20:59:07Z,PT45S,sd,false,False,1154888,18351,3115,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/LyoTb3fxEnU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
jJeK0p1LanY,Look What You Made Me Do - The Birdcage,2017-09-21T14:56:22Z,PT5M28S,hd,false,False,771477,23641,955,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jJeK0p1LanY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
t0Yf43ONyNo,All Too Well (The Short Film) | Official Trailer,2021-11-05T12:52:19Z,PT31S,hd,false,True,1679647,203266,13502,"November 12. Remember it.

►Pre-order Red (Taylor's Version) https://redtaylorsversion.taylorswift.com

►Exclusive Merch: http://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
TikTok: http://www.tiktok.com/@taylorswift
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Twitter: http://www.twitter.com/taylornation13
Instagram: http://www.instagram.com/taylornation
TikTok: http://www.tiktok.com/@taylornation
Tumblr: http://taylornation.tumblr.com
Pinterest: http://www.pinterest.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/t0Yf43ONyNo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
Ivz6lNNAYaE,MySpace Presents: The Fit Featuring Taylor Swift,2008-06-26T23:02:37Z,PT4M12S,sd,false,False,658869,3925,410,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Ivz6lNNAYaE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
uhjx7FemU6o,"Hits Different really hits different, plus it’s got one of my fav bridges 😆 only avail at Target",2022-11-04T13:42:37Z,PT11S,hd,false,False,1372361,123488,1799,,True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/uhjx7FemU6o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
p-5R0u3iTiE,TRL Recap!,2008-06-26T21:15:51Z,PT3M8S,sd,false,False,695662,6443,727,"I took my camera to TRL -- this is the result.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/p-5R0u3iTiE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
8w4A1vVaNmE,"Whisper hello, I miss you quite terribly.",2009-05-08T17:02:16Z,PT4M56S,sd,false,False,5645861,19590,3062,"Hey! I just made a new video blog from our trip to London this week. It includes Caitlin's alter ego, taking a walk through ""Willy Wonka's house. It's very candy-licious and there's lots of everything."" (AKA Harrod's), Amos and I sharing accessories, theft-proof remote controls, getting severely injured onstage and requiring immediate medical attention (AKA a band aid) and the coolest thing I've ever seen: Magazines with candy bars attached to them. Check it out. :) The song is one of my favorite songs ever by Hellogoodbye.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/8w4A1vVaNmE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
HqDZxtMIx0M,Meet me at midnight…for the Lavender Haze music video premiere (!!!!!!!!!!!!!),2023-01-26T13:10:08Z,PT10S,hd,false,False,512950,70977,1387,,True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HqDZxtMIx0M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
nfFujEdM0_E,Taylor Swift - Lavender Haze (Jungle Remix),2023-03-03T05:00:23Z,PT3M59S,hd,false,False,203463,13527,1028,"Listen to “Lavender Haze (Jungle Remix)” by Taylor Swift.

Buy/Download/Stream ""Lavender Haze (Jungle Remix)"" https://taylor.lnk.to/LHRemix
Buy/Download/Stream ‘Midnights’: https://taylor.lnk.to/taylorswiftmidnights

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Shop Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift Online:
TikTok: http://tiktok.com/@taylorswift
Instagram: http://instagram.com/taylorswift  
Twitter: http://twitter.com/taylorswift13  
Snapchat: http://snapchat.com/add/taylorswift
Facebook: http://facebook.com/taylorswift  
Tumblr: http://taylorswift.tumblr.com  
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online
TikTok: http://tiktok.com/@taylornation
Instagram: http://instagram.com/taylornation  
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com  

#TaylorSwift #LavenderHaze #TSMidnights",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/nfFujEdM0_E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
dDO6HnY7h24,Taylor Swift - Lover's Lounge (Live),2019-08-22T21:47:44Z,PT33M43S,hd,true,False,15674352,N/A,3957,"‘folklore’ album out now: https://store.taylorswift.com 

Join the live event for an exclusive live performance, Q&A, and a closer look at the new album before the world premiere of the ""Lover"" music video. https://ts.lnk.to/LoverMV


►‘Lover’ out now: https://TaylorSwift.lnk.to/Loversu

►Exclusive Merch: https://store.taylorswift.com

►For more information on Stella x Taylor Swift, go to https://www.stellamccartney.com and https://www.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

#TaylorSwift #LoversLounge

0:00 Taylor Introduces Lover
5:12 Taylor’s Diaries
9:46 Taylor’s Q&A
16:19 Stella McCartney
19:27 Taylor & Stella’s Pop Up Shop
25:17 Album Photoshoot
26:21 Performance
30:20 Lover Intro",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dDO6HnY7h24"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
Mi-FBBqUuJE,First fans with my CMT Award.,2008-06-26T21:55:43Z,PT11S,sd,false,False,306944,2679,183,"I made you a promise to bring my CMT Award out on the road with me on The Brad Paisley Tour. Come join in on the fun. Can't wait to see you at a show.... lovelovelove -T-

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/Mi-FBBqUuJE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
45KfDAgw_Is,November 11th.,2008-11-17T20:58:44Z,PT5M51S,sd,false,False,685170,5947,904,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/45KfDAgw_Is"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
eSLO-HpSWD0,Taylor Swift - Anti-Hero (Roosevelt Remix),2022-11-11T03:00:30Z,PT5M4S,hd,false,False,551389,26483,1508,"Listen to “Anti-Hero (Roosevelt Remix)” by Taylor Swift.

Buy/Download/Stream ‘Anti-Hero (Remixes)’: https://taylor.lnk.to/AHRemixes
Buy/Download/Stream ‘Midnights’: https://taylor.lnk.to/taylorswiftmidnidnights

►Join the #TSAntiHeroChallenge: https://yt.be/TSAntiHero 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Shop Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift Online:
TikTok: http://tiktok.com/@taylorswift
Instagram: http://instagram.com/taylorswift  
Twitter: http://twitter.com/taylorswift13  
Snapchat: http://snapchat.com/add/taylorswift
Facebook: http://facebook.com/taylorswift  
Tumblr: http://taylorswift.tumblr.com  
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online
TikTok: http://tiktok.com/@taylornation
Instagram: http://instagram.com/taylornation  
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com  

#taylorswift #midnights #antihero",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/eSLO-HpSWD0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
0jWoq3COzts,London!!!,2008-11-17T19:55:46Z,PT4M46S,sd,false,False,768962,8898,1051,"I made this on the plane ride back, this week we went to London! Check it out.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/0jWoq3COzts"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
CpwF5fw6dE0,"Taylor Swift Speak Now Fan Video : Ajalvir (Madrid), Spain",2011-02-14T05:19:09Z,PT3M19S,hd,false,False,82618,1644,134,"Alejandro Diaz and Concepcion Garrido are thrilled to be going to New York City to meet Taylor Swift. Watch as they make memories they will never forget and fulfill lifelong dreams of traveling to the US and meeting Taylor Swift.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/CpwF5fw6dE0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
V3QOzyS5M4Q,Being on tour. Everyone ignores me.,2009-05-07T19:02:07Z,PT6M37S,sd,false,False,2042285,70372,5430,"I need your help.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/V3QOzyS5M4Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
jkin5pRLrQg,Taylor Swift Speak Now Fan Videos : Shot on a Bloggie,2011-02-14T03:00:29Z,PT4M16S,hd,false,False,46909,1303,86,"Taylor Swift gathered over 100 individuals from over 20 countries around the world to celebrate her new CD 'Speak Now.' Fans from Italy, France, Holland, Korea, Japan, Germany, Mexico, the US and more met in New York City on October 25th for an international album release celebration. Some of these individuals continued with Taylor as she traveled across the country performing on rooftops, on television shows and even at the airport. Sony gave a Bloggie Touch video camera to everyone so they could document their experiences. These are their experiences.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jkin5pRLrQg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
dlBQSxDuy2I,"Taylor Swift Speak Now Fan Video : Omaha, NE",2011-02-14T04:59:38Z,PT4M20S,hd,false,False,44114,1174,100,"Burke High School teacher Deb Ward gets a well-deserved break with her daughter Kristina as they attend Taylor Swift's album release events in New York City and Los Angeles, CA. One thing for sure is that this trip will be remembered!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dlBQSxDuy2I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
2obMo7y-rvA,Taylor Swift - Acoustic Performances from RED Album,2012-12-17T17:18:21Z,PT15M27S,hd,false,False,9011151,183332,9671,"Taylor performs acoustic versions of three songs from her RED album. Recorded live in front of her fans in Nashville, TN. Songs include ""We Are Never Ever Getting Back Together,"" ""Treacherous,"" and ""22.""

Lover out everywhere August 23. Pre-order now.
https://TaylorSwift.lnk.to/LoverYD

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/2obMo7y-rvA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
9wXlz0f-2Zo,"Taylor Swift Speak Now Fan Video : Stockhold, Sweden",2011-02-14T05:32:11Z,PT3M7S,hd,false,False,201634,2013,225,"Tomb Svalborg and Hanna Lohman travel from Sweden to New York City to celebrate the release of Speak Now. Watch as Tomb and Sophia meet Taylor, enjoy the party atmosphere and debate a marriage proposal and whether or not Taylor will accept Tomb's question.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/9wXlz0f-2Zo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
M134RqAbiwY,I hope it's gonna make you notice.,2009-03-05T23:28:03Z,PT5M8S,sd,false,False,2829346,31490,3256,"This one covers a lot! Lots of traveling around the world. The song is ""Use Somebody"" by Kings of Leon. I'm loving their record, you should check it out. I had a blast in Europe and I can't wait to go back! Thanks for everything.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/M134RqAbiwY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
C7I3_yFQYkc,Wannabe,2008-06-26T21:02:39Z,PT3M45S,sd,false,False,1156943,15806,1365,"Wannabe

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/C7I3_yFQYkc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
